0.0,522.73,-0.055426,-0.074366
0.0,526.23,-0.056797,-0.075752
0.0,529.9,-0.058463,-0.077222
0.0,533.4,-0.059917,-0.078962
0.0,536.9,-0.061868,-0.080681
0.0,540.58,-0.063266,-0.081966
0.0,544.08,-0.063584,-0.082342
0.0,547.05,-0.06249,-0.081507
0.0,551.25,-0.059437,-0.078319
0.0,554.93,-0.054012,-0.073186
0.0,558.43,-0.046529,-0.065722
0.0,561.93,-0.037139,-0.056714
0.0,565.6,-0.026017,-0.045842
0.0,569.1,-0.013211,-0.033291
0.0,572.6,0.000489,-0.020259
0.0,576.45,0.014895,-0.006144
0.0,579.95,0.028881,0.007461
0.0,583.63,0.041401,0.020092
0.0,587.3,0.053166,0.031435
0.0,590.8,0.06381,0.042036
0.0,594.3,0.073354,0.05162
0.0,597.98,0.082131,0.060061
0.0,601.48,0.089448,0.067288
0.0,605.15,0.09495,0.07296
0.0,608.13,0.098613,0.076681
0.0,612.15,0.100705,0.07857
0.0,615.65,0.101019,0.079127
0.0,619.32,0.100196,0.078225
0.0,622.47,0.098058,0.076216
0.0,626.32,0.095766,0.073899
0.0,630.0,0.09312,0.071407
0.0,633.15,0.090335,0.068607
0.0,637.0,0.087843,0.065908
0.0,640.5,0.085991,0.064112
0.0,644.0,0.084177,0.062464
0.0,647.67,0.082119,0.060563
0.0,651.17,0.079904,0.058289
0.0,654.85,0.077109,0.0554
0.0,658.52,0.074109,0.052704
0.0,662.02,0.071512,0.050159
0.0,665.52,0.069029,0.047704
0.0,668.67,0.067153,0.045742
0.0,672.7,0.065215,0.043893
0.0,676.2,0.063212,0.042183
0.0,679.87,0.061453,0.040126
0.0,683.37,0.059688,0.038453
0.0,687.05,0.058148,0.036949
36.05,8.23,-0.011255,-0.035937
36.05,4.73,-0.011788,-0.031667
36.05,1.05,-0.011313,-0.031704
36.05,2.62,-0.010632,-0.030743
36.05,6.12,-0.009221,-0.029231
36.05,9.8,-0.007977,-0.027903
36.05,13.3,-0.006544,-0.02672
36.05,16.97,-0.004998,-0.02521
36.05,20.47,-0.003593,-0.023577
36.05,24.15,-0.002207,-0.022213
36.05,27.65,-0.001014,-0.020959
36.05,31.32,0.000144,-0.020136
36.05,34.82,0.000609,-0.019388
36.05,38.5,0.00024,-0.020065
36.05,42.0,-0.000645,-0.020641
36.05,45.32,-0.001615,-0.021828
36.05,49.17,-0.002706,-0.02294
36.05,52.85,-0.003251,-0.023642
36.05,56.35,-0.003257,-0.023328
36.05,59.85,-0.002967,-0.023038
36.05,63.35,-0.002465,-0.02261
36.05,67.02,-0.002111,-0.02212
36.05,70.7,-0.002213,-0.022037
36.05,74.2,-0.001701,-0.021815
36.05,77.87,-0.001698,-0.021757
36.05,81.37,-0.001301,-0.021369
36.05,84.87,-0.000487,-0.020666
36.05,88.37,9.8e-05,-0.019708
36.05,91.87,0.000597,-0.019409
